@relation swsarscov1_NoLatD8ConcatNoNamesWithClassP

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute RCC27 numeric
@attribute RCC28 numeric
@attribute RCC29 numeric
@attribute RCC30 numeric
@attribute RCC31 numeric
@attribute RCC32 numeric
@attribute RCC33 numeric
@attribute RCC34 numeric
@attribute RCC35 numeric
@attribute RCC36 numeric
@attribute RCC37 numeric
@attribute RCC38 numeric
@attribute RCC39 numeric
@attribute RCC40 numeric
@attribute RCC41 numeric
@attribute RCC42 numeric
@attribute RCC43 numeric
@attribute RCC44 numeric
@attribute RCC45 numeric
@attribute RCC46 numeric
@attribute RCC47 numeric
@attribute RCC48 numeric
@attribute RCC49 numeric
@attribute RCC50 numeric
@attribute RCC51 numeric
@attribute RCC52 numeric
@attribute Class {P,N}

@data

13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,15,18,35,3,47,15,86,24,0,6,27,26,22,111,110,0,0,0,2,2,16,5,1,5,37,25,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,23,21,31,4,46,18,124,27,0,0,15,33,22,175,117,0,0,0,0,2,15,6,3,14,33,23,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,2,9,10,2,2,2,24,5,0,2,5,5,5,47,9,0,0,0,1,3,3,1,0,6,8,1,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,10,5,15,1,20,7,47,13,1,2,18,16,7,117,44,0,0,1,3,2,8,9,1,12,20,14,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,1,0,11,2,4,1,14,4,0,2,12,3,9,21,17,0,0,0,0,0,3,2,0,4,9,5,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,14,10,20,2,24,7,58,10,0,3,23,19,9,76,60,0,0,0,1,1,10,6,2,9,12,11,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,4,0,9,1,10,1,14,8,0,1,5,3,4,41,16,0,0,0,0,2,1,0,0,4,11,3,P
13,11,23,0,14,4,47,11,0,1,20,14,19,98,53,0,0,0,1,1,14,4,2,3,17,17,1,3,15,1,11,0,4,0,0,2,2,3,4,8,40,0,0,0,0,0,1,3,0,1,1,4,P
